id,CustomerType,Class,satisfaction
4553,Loyal Customer,Business,satisfied
99908,Loyal Customer,Business,satisfied
28745,Loyal Customer,Eco,satisfied
38334,Loyal Customer,Business,satisfied
23128,Loyal Customer,Business,satisfied
63234,Loyal Customer,Business,satisfied
22949,Loyal Customer,Eco,satisfied
44902,Loyal Customer,Eco,satisfied
104573,Loyal Customer,Business,satisfied
85753,disloyal Customer,Business,satisfied
119292,disloyal Customer,Business,neutral or dissatisfied
100701,Loyal Customer,Eco,neutral or dissatisfied
34588,disloyal Customer,Eco,neutral or dissatisfied
121760,Loyal Customer,Business,neutral or dissatisfied
101576,Loyal Customer,Business,satisfied
17200,Loyal Customer,Eco,satisfied
13703,Loyal Customer,Eco,neutral or dissatisfied
129194,Loyal Customer,Business,satisfied
109801,Loyal Customer,Business,satisfied
122579,Loyal Customer,Business,satisfied
10438,Loyal Customer,Business,satisfied
58999,Loyal Customer,Business,satisfied
56199,Loyal Customer,Eco,neutral or dissatisfied
2971,disloyal Customer,Business,satisfied
59289,Loyal Customer,Business,satisfied
79502,Loyal Customer,Business,satisfied
101021,Loyal Customer,Eco,neutral or dissatisfied
74469,Loyal Customer,Business,satisfied
27388,Loyal Customer,Business,satisfied
48616,Loyal Customer,Eco Plus,satisfied
101601,Loyal Customer,Business,satisfied
36562,disloyal Customer,Eco,neutral or dissatisfied
49101,Loyal Customer,Eco,satisfied
12692,Loyal Customer,Eco,satisfied
101050,Loyal Customer,Business,satisfied
75389,Loyal Customer,Business,satisfied
95745,disloyal Customer,Eco,neutral or dissatisfied
111080,Loyal Customer,Eco,neutral or dissatisfied
84967,Loyal Customer,Eco Plus,neutral or dissatisfied
44234,Loyal Customer,Business,satisfied
14670,disloyal Customer,Eco,neutral or dissatisfied
62038,disloyal Customer,Eco,neutral or dissatisfied
2696,Loyal Customer,Business,satisfied
56883,Loyal Customer,Business,satisfied
40447,Loyal Customer,Business,satisfied
128855,Loyal Customer,Eco,neutral or dissatisfied
115595,Loyal Customer,Business,satisfied
128678,Loyal Customer,Business,satisfied
123450,Loyal Customer,Business,satisfied
97688,disloyal Customer,Business,neutral or dissatisfied
126195,disloyal Customer,Eco,neutral or dissatisfied
90521,Loyal Customer,Business,satisfied
99360,Loyal Customer,Business,satisfied
109021,Loyal Customer,Business,satisfied
84622,disloyal Customer,Eco,neutral or dissatisfied
88778,Loyal Customer,Business,satisfied
74809,Loyal Customer,Eco Plus,satisfied
3146,Loyal Customer,Business,satisfied
89808,Loyal Customer,Business,satisfied
84004,Loyal Customer,Eco,neutral or dissatisfied
128126,Loyal Customer,Eco,neutral or dissatisfied
88151,Loyal Customer,Business,satisfied
114784,Loyal Customer,Business,satisfied
25823,Loyal Customer,Eco Plus,satisfied
6797,Loyal Customer,Business,satisfied
38213,Loyal Customer,Eco Plus,satisfied
66085,Loyal Customer,Eco,neutral or dissatisfied
1205,Loyal Customer,Eco,neutral or dissatisfied
5059,Loyal Customer,Business,satisfied
114950,Loyal Customer,Business,satisfied
125778,Loyal Customer,Business,satisfied
51216,Loyal Customer,Eco Plus,satisfied
81747,Loyal Customer,Business,satisfied
19099,Loyal Customer,Eco,satisfied
73593,Loyal Customer,Business,satisfied
108279,Loyal Customer,Eco,neutral or dissatisfied
118893,disloyal Customer,Business,satisfied
32502,Loyal Customer,Eco,satisfied
121468,Loyal Customer,Eco,neutral or dissatisfied
126560,Loyal Customer,Business,satisfied
127728,Loyal Customer,Business,satisfied
80415,Loyal Customer,Business,satisfied
79543,Loyal Customer,Business,satisfied
127190,disloyal Customer,Business,neutral or dissatisfied
35057,Loyal Customer,Business,satisfied
119481,Loyal Customer,Business,satisfied
51879,Loyal Customer,Business,satisfied
57419,Loyal Customer,Eco,neutral or dissatisfied
68943,Loyal Customer,Eco,neutral or dissatisfied
71193,Loyal Customer,Business,satisfied
72072,disloyal Customer,Business,neutral or dissatisfied
8078,disloyal Customer,Business,satisfied
107006,Loyal Customer,Business,satisfied
103565,Loyal Customer,Business,satisfied
46468,disloyal Customer,Eco,neutral or dissatisfied
56110,Loyal Customer,Eco,neutral or dissatisfied
13896,Loyal Customer,Business,satisfied
102615,Loyal Customer,Business,satisfied
74296,Loyal Customer,Eco,neutral or dissatisfied
69146,Loyal Customer,Eco,neutral or dissatisfied
48179,Loyal Customer,Business,satisfied
33527,Loyal Customer,Business,satisfied
97839,Loyal Customer,Eco,neutral or dissatisfied
99703,Loyal Customer,Business,satisfied
8992,Loyal Customer,Business,satisfied
116291,Loyal Customer,Eco,neutral or dissatisfied
40174,Loyal Customer,Business,satisfied
38198,Loyal Customer,Eco Plus,satisfied
78708,Loyal Customer,Business,satisfied
99079,Loyal Customer,Business,satisfied
93812,Loyal Customer,Business,satisfied
121625,Loyal Customer,Eco,neutral or dissatisfied
109228,Loyal Customer,Eco,neutral or dissatisfied
26059,Loyal Customer,Eco,neutral or dissatisfied
101829,Loyal Customer,Eco,neutral or dissatisfied
102147,Loyal Customer,Business,satisfied
119083,Loyal Customer,Business,satisfied
110304,Loyal Customer,Business,satisfied
27093,Loyal Customer,Business,satisfied
197,Loyal Customer,Business,satisfied
28462,Loyal Customer,Eco,neutral or dissatisfied
67557,Loyal Customer,Business,satisfied
11537,Loyal Customer,Business,satisfied
109818,Loyal Customer,Business,satisfied
85611,Loyal Customer,Eco,neutral or dissatisfied
60189,Loyal Customer,Business,satisfied
25684,Loyal Customer,Business,satisfied
105327,disloyal Customer,Business,satisfied
18706,disloyal Customer,Eco Plus,neutral or dissatisfied
77152,Loyal Customer,Eco,neutral or dissatisfied
112780,Loyal Customer,Eco,neutral or dissatisfied
98049,Loyal Customer,Business,satisfied
93132,Loyal Customer,Business,satisfied
100466,Loyal Customer,Business,satisfied
129767,Loyal Customer,Eco,satisfied
11954,Loyal Customer,Eco,neutral or dissatisfied
93387,Loyal Customer,Business,satisfied
73880,disloyal Customer,Eco,satisfied
123409,Loyal Customer,Business,satisfied
41169,Loyal Customer,Eco Plus,satisfied
34808,Loyal Customer,Eco,neutral or dissatisfied
87027,Loyal Customer,Business,neutral or dissatisfied
79252,Loyal Customer,Business,satisfied
45118,Loyal Customer,Eco,neutral or dissatisfied
73580,Loyal Customer,Business,satisfied
116941,Loyal Customer,Business,satisfied
118194,disloyal Customer,Eco,neutral or dissatisfied
47437,Loyal Customer,Eco,satisfied
103246,Loyal Customer,Business,satisfied
15603,Loyal Customer,Business,satisfied
65526,Loyal Customer,Eco,neutral or dissatisfied
84437,Loyal Customer,Business,satisfied
76261,Loyal Customer,Eco Plus,neutral or dissatisfied
85759,Loyal Customer,Business,satisfied
128343,Loyal Customer,Business,satisfied
112585,Loyal Customer,Business,satisfied
113932,disloyal Customer,Business,neutral or dissatisfied
117116,Loyal Customer,Business,satisfied
89524,Loyal Customer,Business,satisfied
115029,disloyal Customer,Eco,neutral or dissatisfied
40771,Loyal Customer,Business,satisfied
115002,Loyal Customer,Business,satisfied
66038,Loyal Customer,Business,satisfied
111907,Loyal Customer,Business,satisfied
123433,disloyal Customer,Business,neutral or dissatisfied
5482,Loyal Customer,Business,satisfied
120049,disloyal Customer,Business,satisfied
39092,Loyal Customer,Eco,satisfied
99422,Loyal Customer,Eco,neutral or dissatisfied
129119,disloyal Customer,Business,neutral or dissatisfied
95676,Loyal Customer,Business,satisfied
128845,Loyal Customer,Eco,neutral or dissatisfied
4712,Loyal Customer,Eco Plus,satisfied
69497,Loyal Customer,Eco Plus,neutral or dissatisfied
62104,Loyal Customer,Business,neutral or dissatisfied
2988,disloyal Customer,Business,neutral or dissatisfied
116518,Loyal Customer,Eco,satisfied
89380,Loyal Customer,Business,satisfied
96191,Loyal Customer,Business,satisfied
15851,Loyal Customer,Business,satisfied
4832,Loyal Customer,Business,satisfied
124559,Loyal Customer,Business,satisfied
32006,Loyal Customer,Business,neutral or dissatisfied
12126,Loyal Customer,Eco Plus,satisfied
77043,Loyal Customer,Business,satisfied
107026,Loyal Customer,Business,satisfied
70413,Loyal Customer,Eco,neutral or dissatisfied
95079,Loyal Customer,Eco,neutral or dissatisfied
44130,Loyal Customer,Business,satisfied
19796,Loyal Customer,Eco,neutral or dissatisfied
127250,Loyal Customer,Business,satisfied
101247,Loyal Customer,Business,satisfied
16341,Loyal Customer,Eco Plus,satisfied
9866,Loyal Customer,Business,satisfied
122670,Loyal Customer,Business,satisfied
65899,disloyal Customer,Business,satisfied
94369,Loyal Customer,Business,satisfied
62156,Loyal Customer,Business,satisfied
66301,Loyal Customer,Business,satisfied
73537,disloyal Customer,Business,satisfied
119016,Loyal Customer,Business,satisfied
86546,Loyal Customer,Business,satisfied
61472,Loyal Customer,Business,satisfied
90149,Loyal Customer,Business,satisfied
92294,Loyal Customer,Business,satisfied
70783,Loyal Customer,Business,satisfied
37778,Loyal Customer,Eco Plus,satisfied
655,Loyal Customer,Business,satisfied
79545,Loyal Customer,Business,satisfied
123637,Loyal Customer,Business,satisfied
122042,Loyal Customer,Business,satisfied
85628,Loyal Customer,Eco,neutral or dissatisfied
9082,Loyal Customer,Eco,neutral or dissatisfied
121522,Loyal Customer,Business,satisfied
74274,Loyal Customer,Business,satisfied
29053,Loyal Customer,Eco,neutral or dissatisfied
68864,Loyal Customer,Business,satisfied
125776,Loyal Customer,Business,satisfied
79788,Loyal Customer,Business,satisfied
90324,Loyal Customer,Business,satisfied
72978,disloyal Customer,Eco,neutral or dissatisfied
22426,Loyal Customer,Eco,neutral or dissatisfied
128914,Loyal Customer,Eco,neutral or dissatisfied
84776,Loyal Customer,Business,satisfied
49920,disloyal Customer,Eco,neutral or dissatisfied
113430,Loyal Customer,Business,satisfied
23682,Loyal Customer,Eco,satisfied
10588,disloyal Customer,Business,neutral or dissatisfied
55209,Loyal Customer,Business,satisfied
73336,disloyal Customer,Business,satisfied
81361,disloyal Customer,Eco,satisfied
47755,Loyal Customer,Business,satisfied
102747,Loyal Customer,Business,satisfied
96009,Loyal Customer,Business,satisfied
61982,Loyal Customer,Business,neutral or dissatisfied
106487,Loyal Customer,Business,neutral or dissatisfied
11855,Loyal Customer,Business,satisfied
120101,Loyal Customer,Business,satisfied
65228,Loyal Customer,Business,satisfied
70048,Loyal Customer,Eco,neutral or dissatisfied
71503,Loyal Customer,Business,satisfied
66567,Loyal Customer,Business,neutral or dissatisfied
85314,Loyal Customer,Eco,neutral or dissatisfied
92954,Loyal Customer,Business,satisfied
99211,disloyal Customer,Business,neutral or dissatisfied
85029,Loyal Customer,Eco,neutral or dissatisfied
28741,Loyal Customer,Business,satisfied
69937,disloyal Customer,Business,neutral or dissatisfied
15890,Loyal Customer,Eco,neutral or dissatisfied
95585,disloyal Customer,Eco,neutral or dissatisfied
108200,Loyal Customer,Eco Plus,neutral or dissatisfied
34329,Loyal Customer,Business,satisfied
32948,Loyal Customer,Eco,neutral or dissatisfied
107309,Loyal Customer,Eco,neutral or dissatisfied
78648,Loyal Customer,Business,satisfied
37356,Loyal Customer,Eco,satisfied
100901,disloyal Customer,Eco,neutral or dissatisfied
5084,disloyal Customer,Eco,neutral or dissatisfied
1859,Loyal Customer,Business,satisfied
6114,Loyal Customer,Business,satisfied
52839,Loyal Customer,Business,satisfied
36470,Loyal Customer,Business,satisfied
79815,Loyal Customer,Business,satisfied
116946,Loyal Customer,Business,satisfied
106724,Loyal Customer,Business,satisfied
81139,Loyal Customer,Business,satisfied
44471,Loyal Customer,Eco,neutral or dissatisfied
9882,Loyal Customer,Business,satisfied
52376,Loyal Customer,Eco,neutral or dissatisfied
35009,Loyal Customer,Eco Plus,satisfied
75842,Loyal Customer,Business,satisfied
119542,Loyal Customer,Eco,neutral or dissatisfied
19280,Loyal Customer,Eco,neutral or dissatisfied
29468,disloyal Customer,Business,satisfied
85480,Loyal Customer,Eco,satisfied
114721,Loyal Customer,Business,satisfied
106021,Loyal Customer,Business,satisfied
29135,Loyal Customer,Eco,neutral or dissatisfied
111393,Loyal Customer,Eco,neutral or dissatisfied
8846,Loyal Customer,Business,satisfied
78943,Loyal Customer,Business,satisfied
59378,disloyal Customer,Eco,neutral or dissatisfied
109803,Loyal Customer,Business,satisfied
78969,Loyal Customer,Business,satisfied
60387,Loyal Customer,Business,satisfied
121261,Loyal Customer,Eco,neutral or dissatisfied
94851,Loyal Customer,Business,satisfied
69315,disloyal Customer,Business,neutral or dissatisfied
364,disloyal Customer,Business,neutral or dissatisfied
127560,Loyal Customer,Business,satisfied
24837,Loyal Customer,Eco,neutral or dissatisfied
107435,Loyal Customer,Eco,neutral or dissatisfied
22788,disloyal Customer,Eco,neutral or dissatisfied
30268,disloyal Customer,Eco,neutral or dissatisfied
47465,Loyal Customer,Eco,satisfied
127065,Loyal Customer,Business,satisfied
14459,Loyal Customer,Eco,satisfied
6069,Loyal Customer,Eco,neutral or dissatisfied
8471,Loyal Customer,Business,neutral or dissatisfied
7984,Loyal Customer,Business,satisfied
21396,disloyal Customer,Eco,satisfied
5234,Loyal Customer,Business,satisfied
122165,Loyal Customer,Business,satisfied
71750,Loyal Customer,Business,satisfied
23913,disloyal Customer,Eco,neutral or dissatisfied
128973,Loyal Customer,Eco,neutral or dissatisfied
44022,disloyal Customer,Eco,neutral or dissatisfied
13604,disloyal Customer,Eco Plus,neutral or dissatisfied
16692,Loyal Customer,Eco,satisfied
107801,disloyal Customer,Business,neutral or dissatisfied
112007,disloyal Customer,Eco Plus,neutral or dissatisfied
107311,Loyal Customer,Eco,neutral or dissatisfied
107521,Loyal Customer,Eco,neutral or dissatisfied
126031,Loyal Customer,Business,satisfied
92963,disloyal Customer,Eco,neutral or dissatisfied
104148,Loyal Customer,Business,satisfied
38683,Loyal Customer,Eco Plus,satisfied
8032,disloyal Customer,Business,satisfied
93814,Loyal Customer,Business,satisfied
122943,disloyal Customer,Business,satisfied
104243,Loyal Customer,Business,satisfied
94481,Loyal Customer,Business,satisfied
32570,Loyal Customer,Business,satisfied
104170,Loyal Customer,Business,satisfied
105519,Loyal Customer,Business,satisfied
47567,Loyal Customer,Eco Plus,neutral or dissatisfied
119373,Loyal Customer,Business,satisfied
95466,Loyal Customer,Business,satisfied
31600,Loyal Customer,Eco,neutral or dissatisfied
108791,Loyal Customer,Business,satisfied
120523,Loyal Customer,Business,satisfied
79211,Loyal Customer,Business,satisfied
55122,Loyal Customer,Eco,neutral or dissatisfied
82412,Loyal Customer,Business,satisfied
92177,disloyal Customer,Business,neutral or dissatisfied
38315,Loyal Customer,Eco,satisfied
53815,Loyal Customer,Eco,satisfied
18925,Loyal Customer,Eco,neutral or dissatisfied
54404,Loyal Customer,Eco,satisfied
52937,Loyal Customer,Eco,neutral or dissatisfied
63457,Loyal Customer,Business,satisfied
123011,Loyal Customer,Business,satisfied
115392,Loyal Customer,Business,satisfied
85639,Loyal Customer,Eco,neutral or dissatisfied
52046,Loyal Customer,Business,satisfied
46605,disloyal Customer,Eco,satisfied
4232,disloyal Customer,Business,neutral or dissatisfied
123277,Loyal Customer,Eco,neutral or dissatisfied
101982,Loyal Customer,Eco,neutral or dissatisfied
78232,Loyal Customer,Eco,neutral or dissatisfied
117473,disloyal Customer,Business,satisfied
112861,disloyal Customer,Eco,neutral or dissatisfied
95955,Loyal Customer,Business,satisfied
1974,Loyal Customer,Eco,satisfied
16850,disloyal Customer,Business,neutral or dissatisfied
44735,disloyal Customer,Eco Plus,neutral or dissatisfied
47364,disloyal Customer,Eco,neutral or dissatisfied
81554,Loyal Customer,Business,satisfied
45968,Loyal Customer,Business,satisfied
55766,Loyal Customer,Business,satisfied
80426,disloyal Customer,Eco,neutral or dissatisfied
100885,Loyal Customer,Business,satisfied
100449,Loyal Customer,Eco,neutral or dissatisfied
36026,disloyal Customer,Eco,neutral or dissatisfied
630,Loyal Customer,Business,satisfied
26950,Loyal Customer,Eco Plus,satisfied
8250,Loyal Customer,Eco,neutral or dissatisfied
69679,Loyal Customer,Eco,neutral or dissatisfied
680,Loyal Customer,Business,satisfied
14404,Loyal Customer,Eco Plus,satisfied
6183,Loyal Customer,Eco,neutral or dissatisfied
95443,Loyal Customer,Business,satisfied
6395,Loyal Customer,Eco,satisfied
7642,Loyal Customer,Business,satisfied
73729,Loyal Customer,Eco,neutral or dissatisfied
54100,Loyal Customer,Eco Plus,satisfied
50187,Loyal Customer,Business,satisfied
10572,disloyal Customer,Eco,neutral or dissatisfied
18624,Loyal Customer,Eco,neutral or dissatisfied
67292,Loyal Customer,Business,satisfied
22866,Loyal Customer,Eco,neutral or dissatisfied
126169,disloyal Customer,Business,satisfied
